"1576","Muwanga H/C III","44","87","5","0775307477",,"NYIRAMAHORO SALOME",,,"1","2014-07-14 11:37:38","samuel@trailanalytics.com"
"1581","Butiaba H/C II","14","10","9","0782833281",,"sanyu immaculate",,,"1","2014-07-14 11:37:37","samuel@trailanalytics.com"
"1583","Biwihi H/C II","98","12","2","0772533225",,"LUKOOLA JOEL",,,"1","2014-07-14 11:37:39","samuel@trailanalytics.com"
"1584","Mugarama H/C III (Kibaale)","43","24","5","0706263108",,"Namuli Rose",,,"1","2014-07-14 11:37:39","samuel@trailanalytics.com"
"1594","Nsambya Police H/C IV","35","69","24","0782061513",,"OGWOK PATRICK",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1596","Olwal H/C III","5","85","7","0782593689",,"Okene Paul",,,"1","2014-07-14 11:37:39","samuel@trailanalytics.com"
"1598","Kibale H/C III(Palisa)","79","79","9","0773623632",,"Akol Rose",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1599","Adilang H/C III","101","89","7","075454588",,"lalam Josephine",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1603","FAD Army H/C IV","60","42","6","0772383227",,"Orinanye Merard",,,"1","2014-07-14 11:37:39","samuel@trailanalytics.com"
"1604","St Monica H/C III (Katende)","67","16","3","0776232003",,"ANGELLA N",,,"1","2014-07-14 11:37:39","samuel@trailanalytics.com"
"1618","Bubaare H/C III (Kabale)","30","23","13","0772692569",,"Tukamushabwa Susan",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1620","Busiro H/C III","98","12","2","0753409201",,"GEOFFREY BUONG",,,"1","2014-07-14 11:37:39","samuel@trailanalytics.com"
"1621","Rutenga H/C III","38","27","13","0774091142",,"Ainembabazi Babrah",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1625","Mella H/C III","85","65","12","0782494614",,"Teddy",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1628","Molo H/C III","85","65","12","0779774381",,"Michael",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1631","Aloi H/C III","102","116","7","0774889493",,"OKELLO DENIS",,,"1","2014-07-14 11:37:32","samuel@trailanalytics.com"
"1638","Pajimo H/C III","47","70","7",,,"Omoya Wilfred",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1639","Poyameri H/C III","85","65","12","0751166853",,"L Florence",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1645","Kabubbu H/C III","86","14","3","0782637984",,"Yiga Stephen","c/o KASANGATI HC IV",,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1647","Petta H/C III","85","65","12","0771467299",,"ADIKIN   JANET",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1648","Lwajje H/C III","19","30","15","0782762164",,"Richard"," POSTA MUKONO
P.O.BOX 103 ",,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1651","Kyarulangira H/C III","80","55","8","0782587246",,"Okek Robinah Okaka",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1653","Namatale H/C III","19","30","15","0785010733",,"KYEWALYANGA ANTHONY","Kawolo Hospital",,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1654","St Francis H/C   III Migyeera","72","49","3","0777859113",,"Rogers Kalema",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1655","Paya H/C III","85","65","12","0781336819",,"BENARD OWORI",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1658","Bukibokolo H/C III","9","43","9",,,"WALYAMBAKA ROBERT",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1659","St Marys Kigumba H/C III (NGO)","110","32","5","0759412154",,"KAJURA IVAN",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1661","Kambugu H/C III (Kiboga)","44","87","5","0754013674",,"Isabirye D",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1662","Mirembe H/C III","86","91","3","0782893593",,"NAKIMERA   JUSTINE",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1664","Bujugu H/C III","24","18","5","0773262635",,"MUTAMBI  CALEB",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1668","Kisubba H/C III","15","82","1","0774663311",,"Ndyezika Edison",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1672","Bupoto H/c III","57","65","12","0700422756",,"Chelangat Justine",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1674","Kisoko H/C III (Tororo)","85","65","12",,,"Ogwang Jimmy",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1678","Kyebando H/C III","43","24","5","0783099516",,"Namiru Rosemary",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1681","Bukaya H/C II","11","29","3","0779357602",,"Namayanja Christine",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1685","Atangi H/C III","85","65","12","0777774206",,"Oguti C Martin",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1686","Kingdom Life Medical Martenity H/C II","11","29","24","0774875341",,"Muliro Martin",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1689","AIDS Information Centre (Kabale)","30","23","19","0772444687",,"Ssemakula",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1690","Mityana H/C III (UMSC)","64","46","3","0782733697",,"Nalumansi D",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1693","Bujuuko H/C III","67","16","3","0702024884",,"Nabatanzi Harimah",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1694","Sekiwunga H/C III","67","14","3","0782082334",,"Muyimbwa Joseph",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1698","Butooro H/C III","67","16","3","0705440185",,"Nakimuli Rebecca",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1704","Kampiringisa H/C III","67","16","3","0772877014",,"Turyahikayo Warren",,,"1","2014-07-14 11:37:41","samuel@trailanalytics.com"
"1707","Busawa Manze H/C III","86","14","4",,,,,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1712","Malukhu H/C III","62","43","9","0774206095",,"Mbale",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1713","China Uganda Friendship Hospital- Naguru","35","69","5","0774531882",,"SUSAN A",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1714","Nyakatare H/C III","38","27","13","0782272867",,"namugongo david",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1717","Mpungu H/C III (Kanungu)","38","27","13",,,"Turyasingura Innocent","OPD MPUNGU H/C III",,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1718","Labongogali H/C III","5","85","7","0783210962",,"OCITTI FRANCIS",,,"1","2014-07-14 11:37:40","samuel@trailanalytics.com"
"1720","Ggoli H/C III (Mpigi)","67","16","3","0701321776",,"NVIIRI CHARLES",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1725","St Bernards Mannya H/C III","80","55","8","0751849102",,"Walusimbi B",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1729","Ibulanku H/C III","26","19","2","0784464139",,"Walusansa Simon",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1733","Wattuba H/C III","86","14","3","07526810749",,"Racheal",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1734","Katete H/C III","38","27","13","0775141825",,"Ahumuza Donah",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1738","Kyetume H/C III (Lwengo)","92","39","3","0772885521",,"Nakuya Florence",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1740","Kikolimbo H/C III","91","120","5","0772434967",,"KIZZA EMMANUEL",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1743","Health Initiatives Association","11","29","3","0775285123",,"Mukiibi ",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1748","Taqwa H/C III","86","14","3","0772019587",,"Balaba Ayat",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1749","Masaka Police Clinic","59","41","24","0752337301",,"Bwayiga Milly Grace",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1750","Noahs Ark Family Clinic","69","30","15","0773783853",,"Nalugajju Annet",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1754","St Francis Mbiriizi H/C","92","39","3","0773837749",,"Mutoni Prossy",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1759","Bweyogerere H/C III Muslim","86","14","3","0782800415",,"Fatuma Abdallah","Bweyogerere H/C III",,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1760","St Apollo H/C III-Namasuba","86","14","4","0779299952",,"Nankwanga Elizabeth",,,"1","2014-07-14 11:37:42","samuel@trailanalytics.com"
"1768","Mitukula H/C III","80","55","8","0701879699",,"AHIMBISIBWE SCOLASTIC",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1772","Namutamba H/C III  COU  (Mityana)","64","46","3","0704741200",,"tusiime joan",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1774","Kayonza H/C III (Kanungu)","38","27","13","0779142064",,"TWONGYEIRWE JANE",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1777","Lacor H/C III (Amuru)","5","85","7","0774848923",,"Goya Awira",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1779","Lake Mburo H/C III","45","58","13","0772057442",,"Tumuhimbise Enid",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1783","Anaka H/C II","53","75","7","0787067014",,"layet schovia",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1784","Zzinga H/C II","86","14","3","0703351413",,"Wanyana Christine Mwebe",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1786","Kibuuka H/C II","80","55","8","0774880730",,"Frank",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1788","Zia Angelina","86","14","3","0776265920",,"ATUHAIRE JUDITH",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1792","Kihefo H/C III","30","23","13","0777228884",,"MUGUME SIMON",,,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1797","Kituntu H/C III","67","16","3","0782057880",,"Nakitto Salaama",,,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1798","Siira H/C III","62","43","9",,,"Margaret Kibone",,,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1799","Ssanje Domiciliary Clinic","80","55","8","0782407878",,"Lucy Lwekunda",,,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1804","St Stephens Hospital (Mpererwe)","35","69","17","0776060758",,"Wakali Fred","St Stephens Hospital Mpererwe",,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1805","Kyabi H/C III","82","62","3","0783978800",,"Sekate Steven","POSTA ",,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1808","Kakoma H/C III","27","59","11",,,"Natuhwera Judith",,,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1813","Nalweyo H/C III","43","90","5","0784737753",,"TURARWE IMMACULATE","HOIMA HUB",,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"1816","Bihanga Army H/C II","25","57","13","0777656664",,"Bwire Oscar","RUHOKO H/C IV",,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1820","Kibanda H/C II (Kabale)","30","23","13","0774481008",,"Arinaitwe Victor","POSTA KABALE
P.O.BOX 05",,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1833","Kasubi H/C III","11","29","3","0772499744",,"Nanziri Annet",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1834","Bugaana H/C II","98","12","2",,,,,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1840","FortPortal Prisons H/C III","31","15","25","0716162250",,"Behangana lawrence","Katojjo H/c III",,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1850","Bikiira H/C III","80","55","8","0704247985",,"Nakagimu Berna",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1853","Mucwa H/C III","31","15","1",,,"Karunga N Jane",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1856","Joy Medical Center (Mbale  )","62","43","17",,,,,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1859","Ruti H/C","63","44","13",,,"Atuhairwe Sarah",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1863","Mbale Main Prisons H/C III","62","43","25","0782006378",,"Isaac",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1870","Kahondo H/C II","30","23","13",,,"Natukunda Judith",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1874","Lwanjusi H/C III","57","65","12","0778137347",,"Wilson",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1877","Bugali H/C II","98","12","2","0755451976",,"Saida","Namayingo H/C IV",,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1884","Namugongo Fund For Special Children","35","69","4","0775019662",,"Atuhire Ronnet","Family hope Centre (Kampla)",,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"1893","Kyanamuyojo H/C III","44","87","5","0772354507",,"Ssemanda",,,"1","2014-07-14 11:37:46","samuel@trailanalytics.com"
"1898","Otwee H/C III","5","85","7","0774397446",,"Otim Patrick",,,"1","2014-07-14 11:37:46","samuel@trailanalytics.com"
"1901","Gadafi H/C III","28","21","12","0782154269",,"Apulo Winnie",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"1919","Nyakabande H/C II","46","33","13",,,,,,"1","2014-07-14 11:37:46","samuel@trailanalytics.com"
"1924","Nyondo H/C III","57","65","12",,,"Makitwe Nicholas",,,"1","2014-07-14 11:37:46","samuel@trailanalytics.com"
"1927","Kalagala H/C II","11","29","3",,,,,,"1","2014-07-14 11:37:46","samuel@trailanalytics.com"
"1959","Bugobango H/C","88","16","3",,,,,,"1","2014-07-14 11:37:47","samuel@trailanalytics.com"
"1960","Kiddawalime","88","16","3",,,,,,"1","2014-07-14 11:37:47","samuel@trailanalytics.com"
"1966","Jinja Police H/C III (Maternity)","28","21","24","0701156403",,"Nangobi Robinah","Jinja Police H/C III",,"1","2014-07-14 11:37:47","samuel@trailanalytics.com"
"2034","Gwere H/C II","66","47","1",,,,,,"1","2014-07-14 11:37:49","samuel@trailanalytics.com"
"2053","Kaweweta H/C III","71","51","3","0775108554",,"Ojok Tonny","Ngoma H/C IV
",,"1","2014-07-14 11:37:44","samuel@trailanalytics.com"
"2058","Kitwe H/C II","89","16","3",,,"MUHINDA JUDITH",,,"1","2014-07-14 11:37:49","samuel@trailanalytics.com"
"2059","Luwero Industries","72","49","4",,,,,,"1","2014-07-14 11:37:49","samuel@trailanalytics.com"
"2060","Franciscan H/C KAKOOGE","72","49","10",,,,,,"1","2014-07-14 11:37:49","samuel@trailanalytics.com"
"2063","Kakoola H/C III","71","51","3","0785819836",,"Kasadha Richard",,,"1","2014-07-14 11:37:49","samuel@trailanalytics.com"
"2070","Kabayanda H/C II","71","39","3",,,,,,"1","2014-07-14 11:37:50","samuel@trailanalytics.com"
"2072","ST JOSEPH  H/ C III(Madudu)","68","28","3",,,"BIRUNGI CATHERINE",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"2073","JCRC (Wakiso)","86","69","3","0774576204",,"Oronon Paul",,,"1","2014-07-14 11:37:45","samuel@trailanalytics.com"
"2075","Ngenge H/C III","96","68","9",,,"Cheptoris Rebecca",,,"1","2014-07-14 11:37:50","samuel@trailanalytics.com"
"2079","Namusaala H/C II","42","30","15",,,,,,"1","2014-07-14 11:37:50","samuel@trailanalytics.com"
"2082","Diika H/C II","110","32","5",,,,,,"1","2014-07-14 11:37:50","samuel@trailanalytics.com"
"2093","Avogera H/C II","14","10","5","0777318720",,"Muhangi Denes",,,"1","2014-07-14 11:37:50","samuel@trailanalytics.com"
"2104","St Marys H/C III(Kibaale)","43","24","8",,,,,,"1","2014-07-14 11:37:50","samuel@trailanalytics.com"
"2111","Seeta H/C II","44","87","5",,,,,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2118","Kasambya H/C III (Kibaale)","43","90","5","0778103303",,"Namande Agnes",,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2126","Bumadada H/C III","62","43","9",,,"Kaanyi Priscillar",,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2127","Kyantungo H/C IV","64","46","3","0782492377",,"MIKE",,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2132","Kibaale  H/C II( Rakai)","80","55","8","0772324018",,"SSERUNKUUMA RESTY",,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2142","Nyamityobora H/C III","63","44","13",,,,,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2153","Naguru Police H/C IV","35","69","24","0774887838",,"Okello Walter",,,"1","2014-07-14 11:37:51","samuel@trailanalytics.com"
"2204","Community H/C (Kaliro)","34","74","2",,,"Wenere Jackie","Community H/C ( Kawempe )",,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"2205","Makhonje H/C III","62","43","9",,,"Buyi Benjamin",,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2210","Soroti Medical Associate Nursing Home","84","61","24","0777193932",,"Aloba Caroline",,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2213","Lugala H/C III","11","29","3",,,,,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2215","Qudrah Medical Center","86","14","4",,,"Hadijah Ndaula",,,"1","2014-07-14 11:37:46","samuel@trailanalytics.com"
"2225","Aliwang H/C III","107","36","7","0777111426",,"JUMA PATRICK",,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2226","Kamulegu H/C III","59","41","3","0702112742",,"Nambatya Annet",,,"1","2014-07-14 11:37:43","samuel@trailanalytics.com"
"2227","Kyamwinula H/C III","85","65","12","0772440973",,"Emesu Tom",,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2230","Lolwe H/C III","98","12","2",,,"Naigaga Fida",,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2232","Kafunjo H/C II","30","23","13",,,"Kemigisha Ritah",,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2238","Butama H/C III","15","82","1",,,,,,"1","2014-07-14 11:37:53","samuel@trailanalytics.com"
"2248","Bujwanga H/C II","98","12","2","0771428391",,"Namutumba Justine",,,"1","2014-07-14 11:37:54","samuel@trailanalytics.com"
"2257","Kaliro T C","34","74","2","0775246303",,"mufuma patrick",,,"1","2014-07-14 11:37:54","samuel@trailanalytics.com"
"2260","Bukunga H/C III","26","19","2","0782907272",,"Ndikimwiza Margret",,,"1","2014-07-14 11:37:54","samuel@trailanalytics.com"
"2268","Buchumba H/C II","98","12","2","0776409201",,"Mwino Alex",,,"1","2014-07-14 11:37:54","samuel@trailanalytics.com"
"2269","Medical Research Council(Mengo)","35","69","26",,,,,"MRC","1","2014-11-12 14:38:32","joseph.kibirige@yahoo.com"
"2270","MJAP-MUH","35","69","20",,,,"Makerere",,"1","2014-11-12 14:43:03","joseph.kibirige@yahoo.com"
"2271","IDI Mulago","35","69","5",,,,"Mulago",,"1","2014-11-17 13:25:52","joseph.kibirige@yahoo.com"
"2272","MJAP (Iss Clinic) Mulago","35","69","20","0755553285",,"Francis",,,"1","2014-11-21 16:40:01","joseph.kibirige@yahoo.com"
"2273","MJAP (CDC Clinic) Mulago","35","69","20","0788882631",,"Mulindwa",,,"1","2014-11-21 16:40:46","joseph.kibirige@yahoo.com"
"2274","MJAP (STD/MARPI Clinic) Mulago","35","69","20","0757519064",,"Mutebi",,,"1","2014-11-21 16:43:40","joseph.kibirige@yahoo.com"
"2275","MJAP (PMTCT Clinic) Mulago","35","69","20","0704175203",,"Halima",,,"1","2014-11-21 16:44:37","joseph.kibirige@yahoo.com"
"2276","MJAP-TB/HIV Iss Clinic Mulago","35","69","20","0755553186",,"Sam",,,"1","2014-11-21 16:45:20","joseph.kibirige@yahoo.com"
"2277","Holy Cross Orthodox Hospital Namungoona","35","69","21","0782362505",,"Sentongo Nobert","NAMUNGOONA",,"1","2014-11-27 11:12:58","joseph.kibirige@yahoo.com"
"2284","Uganda Cares(Soroti)","84","61","18","0782555940",,"Ekiru Benard",,,"1","2015-04-10 14:47:17","joseph.kibirige@yahoo.com"
"2286","Benedict Medical Center","35","69","4",,,,,,"1","2015-04-22 12:58:15","joseph.kibirige@yahoo.com"
"2287","Lwambajjo H/C II","80","55","8","0776377338",,"MATOVU FRED",,,"1","2015-04-30 15:45:52","joseph.kibirige@yahoo.com"
"2290","Kayanja H/C II","80","55","8","0752331114",,"Naluyiga jane",,,"1","2015-06-22 12:37:02","joseph.kibirige@yahoo.com"
"2291","Royal Health Care","35","69","24",,,,"Kampala",,"1","2015-07-23 12:44:20","joseph.kibirige@yahoo.com"
"2292","Eseri Domiciliary Clinic","42","30","15",,,,"Mukono",,"1","2015-07-24 16:57:19","joseph.kibirige@yahoo.com"
"2294","Arua Police H/C III","7","1","24",,,,"Arua",,"1","2015-07-27 13:45:38","joseph.kibirige@yahoo.com"
"2295","Rift Valley Medical Center","35","69","24",,,,"Kampala",,"1","2015-07-27 15:53:33","joseph.kibirige@yahoo.com"
"2296","Equator Health Services","35","69","24",,,,"Kampala",,"1","2015-07-28 12:12:26","joseph.kibirige@yahoo.com"
"2298","Rubaare H/C IV","75","20","13",,,,"Ntungamo",,"1","2015-07-31 13:20:36","joseph.kibirige@yahoo.com"
"2300","Zaam Medical Centre","35","69","24",,,,"Kampala",,"1","2015-08-04 13:58:04","joseph.kibirige@yahoo.com"
"2301","Bugolobi Medical Centre","35","69","14",,,,"Kampala",,"1","2015-08-06 16:28:28","joseph.kibirige@yahoo.com"
"2303","Ogom H/C III","78","118","7",,,,,,"1","2015-08-11 13:36:24","joseph.kibirige@yahoo.com"
"2304","Alanyi H/C III","102","116","7",,,,,,"1","2015-08-13 12:47:20","joseph.kibirige@yahoo.com"
"2305","Mbale Police H/C III","62","43","24",,,,"Mbale",,"1","2015-08-13 16:01:58","joseph.kibirige@yahoo.com"
"2306","Muhoti H/C III","31","15","1",,,,,,"1","2015-08-14 14:17:44","joseph.kibirige@yahoo.com"
"2307","Bwama H/C III","30","23","13",,,,"Kabale",,"1","2015-08-17 17:03:53","joseph.kibirige@yahoo.com"
"2308","Uganda Reproductive Health Bureau(Bugiri)","10","84","11",,,,"Bugiri",,"1","2015-08-18 09:06:42","joseph.kibirige@yahoo.com"
"2309","Kalungu Uganda Cares","90","41","18",,,,"Kalungu",,"1","2015-08-24 13:28:34","joseph.kibirige@yahoo.com"
"2310","Mt.Elgon Hospital","62","43","9",,,,"Mbale",,"1","2015-08-26 11:58:36","joseph.kibirige@yahoo.com"
"2312","Nkata H/C II","19","30","15",,,,"Buvuma",,"1","2015-09-01 10:23:47","joseph.kibirige@yahoo.com"
"2313","Fast Line Medical Centre","10","84","2",,,,"Bugiri",,"1","2015-09-09 10:27:41","joseph.kibirige@yahoo.com"
"2314","Katira H/C III","8","43","9",,,,"Budaka",,"1","2015-09-17 10:14:59","joseph.kibirige@yahoo.com"
"2315","Padibe West H/C III","53","75","7",,,,"Lamwo",,"1","2015-09-21 15:45:44","joseph.kibirige@yahoo.com"
"2316","Kinyarugonjo H/C III","43","24","5",,,,"Kibaale",,"1","2015-09-23 15:38:44","joseph.kibirige@yahoo.com"
"2317","Mpuge H/C III","69","30","15",,,"0782683345","Mukono",,"1","2015-09-24 19:18:23","joseph.kibirige@yahoo.com"
"2319","Igombe H/CIII","26","19","2","0785200943",,"KAKAIRE G","Iganga",,"1","2015-09-25 10:28:26","joseph.kibirige@yahoo.com"
"2322","Borcch Medical Centre","97","19","2","0782129666",,"ASIIMWE ROSETTE",,,"1","2015-10-02 14:03:21","joseph.kibirige@yahoo.com"
"2324","405 Brigade HC III","49","35","6","0772022191",,"DASMAN",,,"1","2015-10-15 11:11:20","joseph.kibirige@yahoo.com"
"2326","St Austin H/C II(Mbale)","62","43","9","0779894362",,,"Mbale",,"1","2015-10-22 10:44:22","joseph.kibirige@yahoo.com"
"2327","Kerekerene H/C III","8","43","9",,,,"Budaka",,"1","2015-10-22 12:00:17","joseph.kibirige@yahoo.com"
"2329","Lyama H/C III","8","43","9",,,,"Budaka",,"1","2015-11-03 13:24:14","joseph.kibirige@yahoo.com"
"2330","Masindi-Kitara Medical Centre","60","42","5",,,,"Masindi",,"1","2015-11-06 13:28:31","joseph.kibirige@yahoo.com"
"2331","Kampala Medical Chambers","35","69","4",,,,"Kampala",,"1","2015-11-10 13:39:04","joseph.kibirige@yahoo.com"
"2332","Barjobi H/C III","107","36","7",,,,"Otuke",,"1","2015-11-10 16:03:01","joseph.kibirige@yahoo.com"
"2333","Sirimula H/C III","91","120","5",,,,"Kyankwanzi",,"1","2015-11-16 15:41:32","joseph.kibirige@yahoo.com"
"2334","Ministry of Defence Clinic","35","69","6",,,,"Kampala",,"1","2015-11-18 11:56:56","joseph.kibirige@yahoo.com"
"2335","St Benedict H/C II(Buikwe)","11","29","3",,,"Buikwe",,,"1","2015-11-19 12:30:39","joseph.kibirige@yahoo.com"
"2336","Muzito Clinic","80","55","8",,,,"Rakai",,"1","2015-11-20 14:22:42","joseph.kibirige@yahoo.com"
"2337","Santa Maria Medical Care","64","46","3",,,,"Mityana",,"1","2015-11-24 15:30:35","joseph.kibirige@yahoo.com"
"2338","Rugarama H/C III","30","20","13",,,,,,"1","2015-12-02 16:21:32","joseph.kibirige@yahoo.com"
"2339","Lapul H/C III","78","118","7",,,,"Pader",,"1","2015-12-03 10:57:32","joseph.kibirige@yahoo.com"
"2340","Anyagura H/C III","78","70","7",,,,"Pader",,"1","2015-12-03 16:18:25","joseph.kibirige@yahoo.com"
"2341","Facility Left Blank","121","95","28",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2342","Kasozi H/C III (Luwero)","122","37","3",,NULL,,,,"1","2015-12-06 19:08:22","admin: samuel@trailanalytics.com"
"2343","Katikamu H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:22","admin: samuel@trailanalytics.com"
"2344","Katikamu-Kisule H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:22","admin: samuel@trailanalytics.com"
"2345","Katuugo H/C II","122","37","3",,NULL,,,,"1","2015-12-06 19:08:22","admin: samuel@trailanalytics.com"
"2348","Bamunanika H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2349","Bishop Ceaser Asili Hospital","122","37","3",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2350","Bombo H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2351","Bombo Military Hospital","122","37","6",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2352","Bowa H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2353","Bukalasa H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:14","admin: samuel@trailanalytics.com"
"2354","Kikoma H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:22","admin: samuel@trailanalytics.com"
"2355","Kinyogoga H/C III","122","37","3",,NULL,,,,"1","2015-12-06 19:08:22","admin: samuel@trailanalytics.com"
